,Unnamed: 0.1,Unnamed: 0,b1,b2,theta_upper,theta_lower,fc,fd,pi,CC,DD,CD,DC,P1,P2,Mixed
397987,397987,397987.0,0.0,0.3,0.95,0.05,1,1,0.45,False,False,True,True,0.207,0.207,True
397988,397988,397988.0,0.0,0.3,1.0,0.05,1,1,0.45,False,False,True,True,0.223,0.223,True
397990,397990,397990.0,0.0,0.3,0.2,0.1,1,1,0.45,False,False,True,True,0.15,0.15,True
398004,398004,398004.0,0.0,0.3,0.9,0.1,1,1,0.45,False,False,True,True,0.025,0.025,True
398005,398005,398005.0,0.0,0.3,0.95,0.1,1,1,0.45,False,False,True,True,0.072,0.072,True
398006,398006,398006.0,0.0,0.3,1.0,0.1,1,1,0.45,False,False,True,True,0.11,0.11,True
398165,398165,398165.0,0.0,0.35,0.3,0.0,1,1,0.45,False,False,True,True,0.07,0.07,True
398166,398166,398166.0,0.0,0.35,0.35,0.0,1,1,0.45,False,False,True,True,0.15,0.15,True
398167,398167,398167.0,0.0,0.35,0.4,0.0,1,1,0.45,False,False,True,True,0.162,0.162,True
398168,398168,398168.0,0.0,0.35,0.45,0.0,1,1,0.45,False,False,True,True,0.172,0.172,True
398169,398169,398169.0,0.0,0.35,0.5,0.0,1,1,0.45,False,False,True,True,0.18,0.18,True
398170,398170,398170.0,0.0,0.35,0.55,0.0,1,1,0.45,False,False,True,True,0.186,0.186,True
398171,398171,398171.0,0.0,0.35,0.6,0.0,1,1,0.45,False,False,True,True,0.192,0.192,True
398172,398172,398172.0,0.0,0.35,0.65,0.0,1,1,0.45,False,False,True,True,0.196,0.196,True
398173,398173,398173.0,0.0,0.35,0.7,0.0,1,1,0.45,False,False,True,True,0.214,0.214,True
398174,398174,398174.0,0.0,0.35,0.75,0.0,1,1,0.45,False,False,True,True,0.23,0.23,True
398175,398175,398175.0,0.0,0.35,0.8,0.0,1,1,0.45,False,False,True,True,0.244,0.244,True
398176,398176,398176.0,0.0,0.35,0.85,0.0,1,1,0.45,False,False,True,True,0.256,0.256,True
398177,398177,398177.0,0.0,0.35,0.9,0.0,1,1,0.45,False,False,True,True,0.266,0.266,True
398178,398178,398178.0,0.0,0.35,0.95,0.0,1,1,0.45,False,False,True,True,0.276,0.276,True
398179,398179,398179.0,0.0,0.35,1.0,0.0,1,1,0.45,False,False,True,True,0.285,0.285,True
398183,398183,398183.0,0.0,0.35,0.25,0.05,1,1,0.45,False,False,True,True,0.016,0.016,True
398184,398184,398184.0,0.0,0.35,0.3,0.05,1,1,0.45,False,False,True,True,0.15,0.15,True
398185,398185,398185.0,0.0,0.35,0.35,0.05,1,1,0.45,False,False,True,True,0.09,0.09,True
398186,398186,398186.0,0.0,0.35,0.4,0.05,1,1,0.45,False,False,True,True,0.03,0.03,True
398190,398190,398190.0,0.0,0.35,0.6,0.05,1,1,0.45,False,False,True,True,0.007,0.007,True
398191,398191,398191.0,0.0,0.35,0.65,0.05,1,1,0.45,False,False,True,True,0.037,0.037,True
398192,398192,398192.0,0.0,0.35,0.7,0.05,1,1,0.45,False,False,True,True,0.083,0.083,True
398193,398193,398193.0,0.0,0.35,0.75,0.05,1,1,0.45,False,False,True,True,0.12,0.12,True
398194,398194,398194.0,0.0,0.35,0.8,0.05,1,1,0.45,False,False,True,True,0.15,0.15,True
398195,398195,398195.0,0.0,0.35,0.85,0.05,1,1,0.45,False,False,True,True,0.175,0.175,True
398196,398196,398196.0,0.0,0.35,0.9,0.05,1,1,0.45,False,False,True,True,0.196,0.196,True
398197,398197,398197.0,0.0,0.35,0.95,0.05,1,1,0.45,False,False,True,True,0.214,0.214,True
398198,398198,398198.0,0.0,0.35,1.0,0.05,1,1,0.45,False,False,True,True,0.23,0.23,True
398201,398201,398201.0,0.0,0.35,0.25,0.1,1,1,0.45,False,False,True,True,0.149,0.149,True
398202,398202,398202.0,0.0,0.35,0.3,0.1,1,1,0.45,False,False,True,True,0.049,0.049,True
398214,398214,398214.0,0.0,0.35,0.9,0.1,1,1,0.45,False,False,True,True,0.037,0.037,True
398215,398215,398215.0,0.0,0.35,0.95,0.1,1,1,0.45,False,False,True,True,0.083,0.083,True
398216,398216,398216.0,0.0,0.35,1.0,0.1,1,1,0.45,False,False,True,True,0.12,0.12,True
398217,398217,398217.0,0.0,0.35,0.2,0.15,1,1,0.45,False,False,True,True,0.152,0.152,True
398376,398376,398376.0,0.0,0.4,0.35,0.0,1,1,0.45,False,False,True,True,0.083,0.083,True
398377,398377,398377.0,0.0,0.4,0.4,0.0,1,1,0.45,False,False,True,True,0.15,0.15,True
398378,398378,398378.0,0.0,0.4,0.45,0.0,1,1,0.45,False,False,True,True,0.161,0.161,True
398379,398379,398379.0,0.0,0.4,0.5,0.0,1,1,0.45,False,False,True,True,0.17,0.17,True
398380,398380,398380.0,0.0,0.4,0.55,0.0,1,1,0.45,False,False,True,True,0.177,0.177,True
398381,398381,398381.0,0.0,0.4,0.6,0.0,1,1,0.45,False,False,True,True,0.183,0.183,True
398382,398382,398382.0,0.0,0.4,0.65,0.0,1,1,0.45,False,False,True,True,0.204,0.204,True
398383,398383,398383.0,0.0,0.4,0.7,0.0,1,1,0.45,False,False,True,True,0.221,0.221,True
398384,398384,398384.0,0.0,0.4,0.75,0.0,1,1,0.45,False,False,True,True,0.236,0.236,True
398385,398385,398385.0,0.0,0.4,0.8,0.0,1,1,0.45,False,False,True,True,0.25,0.25,True
398386,398386,398386.0,0.0,0.4,0.85,0.0,1,1,0.45,False,False,True,True,0.262,0.262,True
398387,398387,398387.0,0.0,0.4,0.9,0.0,1,1,0.45,False,False,True,True,0.272,0.272,True
398388,398388,398388.0,0.0,0.4,0.95,0.0,1,1,0.45,False,False,True,True,0.282,0.282,True
398389,398389,398389.0,0.0,0.4,1.0,0.0,1,1,0.45,False,False,True,True,0.29,0.29,True
398394,398394,398394.0,0.0,0.4,0.3,0.05,1,1,0.45,False,False,True,True,0.05,0.05,True
398395,398395,398395.0,0.0,0.4,0.35,0.05,1,1,0.45,False,False,True,True,0.15,0.15,True
398396,398396,398396.0,0.0,0.4,0.4,0.05,1,1,0.45,False,False,True,True,0.1,0.1,True
398397,398397,398397.0,0.0,0.4,0.45,0.05,1,1,0.45,False,False,True,True,0.05,0.05,True
398401,398401,398401.0,0.0,0.4,0.65,0.05,1,1,0.45,False,False,True,True,0.05,0.05,True
398402,398402,398402.0,0.0,0.4,0.7,0.05,1,1,0.45,False,False,True,True,0.094,0.094,True
398403,398403,398403.0,0.0,0.4,0.75,0.05,1,1,0.45,False,False,True,True,0.13,0.13,True
398404,398404,398404.0,0.0,0.4,0.8,0.05,1,1,0.45,False,False,True,True,0.159,0.159,True
398405,398405,398405.0,0.0,0.4,0.85,0.05,1,1,0.45,False,False,True,True,0.183,0.183,True
398406,398406,398406.0,0.0,0.4,0.9,0.05,1,1,0.45,False,False,True,True,0.204,0.204,True
398407,398407,398407.0,0.0,0.4,0.95,0.05,1,1,0.45,False,False,True,True,0.221,0.221,True
398408,398408,398408.0,0.0,0.4,1.0,0.05,1,1,0.45,False,False,True,True,0.237,0.237,True
398412,398412,398412.0,0.0,0.4,0.3,0.1,1,1,0.45,False,False,True,True,0.15,0.15,True
398413,398413,398413.0,0.0,0.4,0.35,0.1,1,1,0.45,False,False,True,True,0.075,0.075,True
398424,398424,398424.0,0.0,0.4,0.9,0.1,1,1,0.45,False,False,True,True,0.05,0.05,True
398425,398425,398425.0,0.0,0.4,0.95,0.1,1,1,0.45,False,False,True,True,0.094,0.094,True
398426,398426,398426.0,0.0,0.4,1.0,0.1,1,1,0.45,False,False,True,True,0.13,0.13,True
398428,398428,398428.0,0.0,0.4,0.25,0.15,1,1,0.45,False,False,True,True,0.15,0.15,True
398587,398587,398587.0,0.0,0.45,0.4,0.0,1,1,0.45,False,False,True,True,0.093,0.093,True
398588,398588,398588.0,0.0,0.45,0.45,0.0,1,1,0.45,False,False,True,True,0.15,0.15,True
398589,398589,398589.0,0.0,0.45,0.5,0.0,1,1,0.45,False,False,True,True,0.16,0.16,True
398590,398590,398590.0,0.0,0.45,0.55,0.0,1,1,0.45,False,False,True,True,0.168,0.168,True
398591,398591,398591.0,0.0,0.45,0.6,0.0,1,1,0.45,False,False,True,True,0.192,0.192,True
398592,398592,398592.0,0.0,0.45,0.65,0.0,1,1,0.45,False,False,True,True,0.211,0.211,True
398593,398593,398593.0,0.0,0.45,0.7,0.0,1,1,0.45,False,False,True,True,0.228,0.228,True
398594,398594,398594.0,0.0,0.45,0.75,0.0,1,1,0.45,False,False,True,True,0.243,0.243,True
398595,398595,398595.0,0.0,0.45,0.8,0.0,1,1,0.45,False,False,True,True,0.256,0.256,True
398596,398596,398596.0,0.0,0.45,0.85,0.0,1,1,0.45,False,False,True,True,0.268,0.268,True
398597,398597,398597.0,0.0,0.45,0.9,0.0,1,1,0.45,False,False,True,True,0.278,0.278,True
398598,398598,398598.0,0.0,0.45,0.95,0.0,1,1,0.45,False,False,True,True,0.287,0.287,True
398599,398599,398599.0,0.0,0.45,1.0,0.0,1,1,0.45,False,False,True,True,0.295,0.295,True
398605,398605,398605.0,0.0,0.45,0.35,0.05,1,1,0.45,False,False,True,True,0.07,0.07,True
398606,398606,398606.0,0.0,0.45,0.4,0.05,1,1,0.45,False,False,True,True,0.15,0.15,True
398607,398607,398607.0,0.0,0.45,0.45,0.05,1,1,0.45,False,False,True,True,0.107,0.107,True
398608,398608,398608.0,0.0,0.45,0.5,0.05,1,1,0.45,False,False,True,True,0.064,0.064,True
398609,398609,398609.0,0.0,0.45,0.55,0.05,1,1,0.45,False,False,True,True,0.021,0.021,True
398610,398610,398610.0,0.0,0.45,0.6,0.05,1,1,0.45,False,False,True,True,0.007,0.007,True
398611,398611,398611.0,0.0,0.45,0.65,0.05,1,1,0.45,False,False,True,True,0.062,0.062,True
398612,398612,398612.0,0.0,0.45,0.7,0.05,1,1,0.45,False,False,True,True,0.105,0.105,True
398613,398613,398613.0,0.0,0.45,0.75,0.05,1,1,0.45,False,False,True,True,0.14,0.14,True
398614,398614,398614.0,0.0,0.45,0.8,0.05,1,1,0.45,False,False,True,True,0.168,0.168,True
398615,398615,398615.0,0.0,0.45,0.85,0.05,1,1,0.45,False,False,True,True,0.191,0.191,True
398616,398616,398616.0,0.0,0.45,0.9,0.05,1,1,0.45,False,False,True,True,0.211,0.211,True
398617,398617,398617.0,0.0,0.45,0.95,0.05,1,1,0.45,False,False,True,True,0.228,0.228,True
398618,398618,398618.0,0.0,0.45,1.0,0.05,1,1,0.45,False,False,True,True,0.243,0.243,True
398622,398622,398622.0,0.0,0.45,0.3,0.1,1,1,0.45,False,False,True,True,0.016,0.016,True
398623,398623,398623.0,0.0,0.45,0.35,0.1,1,1,0.45,False,False,True,True,0.15,0.15,True
398624,398624,398624.0,0.0,0.45,0.4,0.1,1,1,0.45,False,False,True,True,0.09,0.09,True
398625,398625,398625.0,0.0,0.45,0.45,0.1,1,1,0.45,False,False,True,True,0.03,0.03,True
398633,398633,398633.0,0.0,0.45,0.85,0.1,1,1,0.45,False,False,True,True,0.007,0.007,True
398634,398634,398634.0,0.0,0.45,0.9,0.1,1,1,0.45,False,False,True,True,0.062,0.062,True
398635,398635,398635.0,0.0,0.45,0.95,0.1,1,1,0.45,False,False,True,True,0.105,0.105,True
398636,398636,398636.0,0.0,0.45,1.0,0.1,1,1,0.45,False,False,True,True,0.14,0.14,True
398639,398639,398639.0,0.0,0.45,0.3,0.15,1,1,0.45,False,False,True,True,0.15,0.15,True
398640,398640,398640.0,0.0,0.45,0.35,0.15,1,1,0.45,False,False,True,True,0.049,0.049,True
398654,398654,398654.0,0.0,0.45,0.25,0.2,1,1,0.45,False,False,True,True,0.152,0.152,True
398797,398797,398797.0,0.0,0.5,0.4,0.0,1,1,0.45,False,False,True,True,0.017,0.017,True
398798,398798,398798.0,0.0,0.5,0.45,0.0,1,1,0.45,False,False,True,True,0.1,0.1,True
398799,398799,398799.0,0.0,0.5,0.5,0.0,1,1,0.45,False,False,True,True,0.15,0.15,True
398800,398800,398800.0,0.0,0.5,0.55,0.0,1,1,0.45,False,False,True,True,0.177,0.177,True
398801,398801,398801.0,0.0,0.5,0.6,0.0,1,1,0.45,False,False,True,True,0.2,0.2,True
398802,398802,398802.0,0.0,0.5,0.65,0.0,1,1,0.45,False,False,True,True,0.219,0.219,True
398803,398803,398803.0,0.0,0.5,0.7,0.0,1,1,0.45,False,False,True,True,0.236,0.236,True
398804,398804,398804.0,0.0,0.5,0.75,0.0,1,1,0.45,False,False,True,True,0.25,0.25,True
398805,398805,398805.0,0.0,0.5,0.8,0.0,1,1,0.45,False,False,True,True,0.262,0.262,True
398806,398806,398806.0,0.0,0.5,0.85,0.0,1,1,0.45,False,False,True,True,0.273,0.273,True
398807,398807,398807.0,0.0,0.5,0.9,0.0,1,1,0.45,False,False,True,True,0.283,0.283,True
398808,398808,398808.0,0.0,0.5,0.95,0.0,1,1,0.45,False,False,True,True,0.292,0.292,True
398809,398809,398809.0,0.0,0.5,1.0,0.0,1,1,0.45,False,False,True,True,0.3,0.3,True
398816,398816,398816.0,0.0,0.5,0.4,0.05,1,1,0.45,False,False,True,True,0.083,0.083,True
398817,398817,398817.0,0.0,0.5,0.45,0.05,1,1,0.45,False,False,True,True,0.15,0.15,True
398818,398818,398818.0,0.0,0.5,0.5,0.05,1,1,0.45,False,False,True,True,0.112,0.112,True
398819,398819,398819.0,0.0,0.5,0.55,0.05,1,1,0.45,False,False,True,True,0.1,0.1,True
398820,398820,398820.0,0.0,0.5,0.6,0.05,1,1,0.45,False,False,True,True,0.088,0.088,True
398821,398821,398821.0,0.0,0.5,0.65,0.05,1,1,0.45,False,False,True,True,0.075,0.075,True
398822,398822,398822.0,0.0,0.5,0.7,0.05,1,1,0.45,False,False,True,True,0.117,0.117,True
398823,398823,398823.0,0.0,0.5,0.75,0.05,1,1,0.45,False,False,True,True,0.15,0.15,True
398824,398824,398824.0,0.0,0.5,0.8,0.05,1,1,0.45,False,False,True,True,0.177,0.177,True
398825,398825,398825.0,0.0,0.5,0.85,0.05,1,1,0.45,False,False,True,True,0.2,0.2,True
398826,398826,398826.0,0.0,0.5,0.9,0.05,1,1,0.45,False,False,True,True,0.219,0.219,True
398827,398827,398827.0,0.0,0.5,0.95,0.05,1,1,0.45,False,False,True,True,0.236,0.236,True
398828,398828,398828.0,0.0,0.5,1.0,0.05,1,1,0.45,False,False,True,True,0.25,0.25,True
398833,398833,398833.0,0.0,0.5,0.35,0.1,1,1,0.45,False,False,True,True,0.05,0.05,True
398834,398834,398834.0,0.0,0.5,0.4,0.1,1,1,0.45,False,False,True,True,0.15,0.15,True
398835,398835,398835.0,0.0,0.5,0.45,0.1,1,1,0.45,False,False,True,True,0.1,0.1,True
398836,398836,398836.0,0.0,0.5,0.5,0.1,1,1,0.45,False,False,True,True,0.05,0.05,True
398837,398837,398837.0,0.0,0.5,0.55,0.1,1,1,0.45,False,False,True,True,0.033,0.033,True
398838,398838,398838.0,0.0,0.5,0.6,0.1,1,1,0.45,False,False,True,True,0.017,0.017,True
398843,398843,398843.0,0.0,0.5,0.85,0.1,1,1,0.45,False,False,True,True,0.021,0.021,True
398844,398844,398844.0,0.0,0.5,0.9,0.1,1,1,0.45,False,False,True,True,0.075,0.075,True
398845,398845,398845.0,0.0,0.5,0.95,0.1,1,1,0.45,False,False,True,True,0.116,0.116,True
398846,398846,398846.0,0.0,0.5,1.0,0.1,1,1,0.45,False,False,True,True,0.15,0.15,True
398850,398850,398850.0,0.0,0.5,0.35,0.15,1,1,0.45,False,False,True,True,0.15,0.15,True
398851,398851,398851.0,0.0,0.5,0.4,0.15,1,1,0.45,False,False,True,True,0.075,0.075,True
398865,398865,398865.0,0.0,0.5,0.3,0.2,1,1,0.45,False,False,True,True,0.15,0.15,True
399008,399008,399008.0,0.0,0.55,0.45,0.0,1,1,0.45,False,False,True,True,0.035,0.035,True
399009,399009,399009.0,0.0,0.55,0.5,0.0,1,1,0.45,False,False,True,True,0.128,0.128,True
399010,399010,399010.0,0.0,0.55,0.55,0.0,1,1,0.45,False,False,True,True,0.186,0.186,True
399011,399011,399011.0,0.0,0.55,0.6,0.0,1,1,0.45,False,False,True,True,0.208,0.208,True
399012,399012,399012.0,0.0,0.55,0.65,0.0,1,1,0.45,False,False,True,True,0.227,0.227,True
399013,399013,399013.0,0.0,0.55,0.7,0.0,1,1,0.45,False,False,True,True,0.243,0.243,True
399014,399014,399014.0,0.0,0.55,0.75,0.0,1,1,0.45,False,False,True,True,0.256,0.256,True
399015,399015,399015.0,0.0,0.55,0.8,0.0,1,1,0.45,False,False,True,True,0.268,0.268,True
399016,399016,399016.0,0.0,0.55,0.85,0.0,1,1,0.45,False,False,True,True,0.279,0.279,True
399017,399017,399017.0,0.0,0.55,0.9,0.0,1,1,0.45,False,False,True,True,0.289,0.289,True
399018,399018,399018.0,0.0,0.55,0.95,0.0,1,1,0.45,False,False,True,True,0.297,0.297,True
399019,399019,399019.0,0.0,0.55,1.0,0.0,1,1,0.45,False,False,True,True,0.305,0.305,True
399027,399027,399027.0,0.0,0.55,0.45,0.05,1,1,0.45,False,False,True,True,0.093,0.093,True
399028,399028,399028.0,0.0,0.55,0.5,0.05,1,1,0.45,False,False,True,True,0.172,0.172,True
399029,399029,399029.0,0.0,0.55,0.55,0.05,1,1,0.45,False,False,True,True,0.161,0.161,True
399030,399030,399030.0,0.0,0.55,0.6,0.05,1,1,0.45,False,False,True,True,0.15,0.15,True
399031,399031,399031.0,0.0,0.55,0.65,0.05,1,1,0.45,False,False,True,True,0.139,0.139,True
399032,399032,399032.0,0.0,0.55,0.7,0.05,1,1,0.45,False,False,True,True,0.128,0.128,True
399033,399033,399033.0,0.0,0.55,0.75,0.05,1,1,0.45,False,False,True,True,0.16,0.16,True
399034,399034,399034.0,0.0,0.55,0.8,0.05,1,1,0.45,False,False,True,True,0.186,0.186,True
399035,399035,399035.0,0.0,0.55,0.85,0.05,1,1,0.45,False,False,True,True,0.208,0.208,True
399036,399036,399036.0,0.0,0.55,0.9,0.05,1,1,0.45,False,False,True,True,0.227,0.227,True
399037,399037,399037.0,0.0,0.55,0.95,0.05,1,1,0.45,False,False,True,True,0.243,0.243,True
399038,399038,399038.0,0.0,0.55,1.0,0.05,1,1,0.45,False,False,True,True,0.257,0.257,True
399044,399044,399044.0,0.0,0.55,0.4,0.1,1,1,0.45,False,False,True,True,0.07,0.07,True
399045,399045,399045.0,0.0,0.55,0.45,0.1,1,1,0.45,False,False,True,True,0.15,0.15,True
399046,399046,399046.0,0.0,0.55,0.5,0.1,1,1,0.45,False,False,True,True,0.135,0.135,True
399047,399047,399047.0,0.0,0.55,0.55,0.1,1,1,0.45,False,False,True,True,0.121,0.121,True
399048,399048,399048.0,0.0,0.55,0.6,0.1,1,1,0.45,False,False,True,True,0.107,0.107,True
399049,399049,399049.0,0.0,0.55,0.65,0.1,1,1,0.45,False,False,True,True,0.093,0.093,True
399050,399050,399050.0,0.0,0.55,0.7,0.1,1,1,0.45,False,False,True,True,0.078,0.078,True
399051,399051,399051.0,0.0,0.55,0.75,0.1,1,1,0.45,False,False,True,True,0.064,0.064,True
399052,399052,399052.0,0.0,0.55,0.8,0.1,1,1,0.45,False,False,True,True,0.05,0.05,True
399053,399053,399053.0,0.0,0.55,0.85,0.1,1,1,0.45,False,False,True,True,0.035,0.035,True
399054,399054,399054.0,0.0,0.55,0.9,0.1,1,1,0.45,False,False,True,True,0.087,0.087,True
399055,399055,399055.0,0.0,0.55,0.95,0.1,1,1,0.45,False,False,True,True,0.128,0.128,True
399056,399056,399056.0,0.0,0.55,1.0,0.1,1,1,0.45,False,False,True,True,0.16,0.16,True
399060,399060,399060.0,0.0,0.55,0.35,0.15,1,1,0.45,False,False,True,True,0.016,0.016,True
399061,399061,399061.0,0.0,0.55,0.4,0.15,1,1,0.45,False,False,True,True,0.15,0.15,True
399062,399062,399062.0,0.0,0.55,0.45,0.15,1,1,0.45,False,False,True,True,0.09,0.09,True
399063,399063,399063.0,0.0,0.55,0.5,0.15,1,1,0.45,False,False,True,True,0.07,0.07,True
399064,399064,399064.0,0.0,0.55,0.55,0.15,1,1,0.45,False,False,True,True,0.05,0.05,True
399065,399065,399065.0,0.0,0.55,0.6,0.15,1,1,0.45,False,False,True,True,0.03,0.03,True
399066,399066,399066.0,0.0,0.55,0.65,0.15,1,1,0.45,False,False,True,True,0.01,0.01,True
399076,399076,399076.0,0.0,0.55,0.35,0.2,1,1,0.45,False,False,True,True,0.149,0.149,True
399077,399077,399077.0,0.0,0.55,0.4,0.2,1,1,0.45,False,False,True,True,0.051,0.051,True
399090,399090,399090.0,0.0,0.55,0.3,0.25,1,1,0.45,False,False,True,True,0.151,0.151,True
399219,399219,399219.0,0.0,0.6,0.5,0.0,1,1,0.45,False,False,True,True,0.1,0.1,True
399220,399220,399220.0,0.0,0.6,0.55,0.0,1,1,0.45,False,False,True,True,0.17,0.17,True
399221,399221,399221.0,0.0,0.6,0.6,0.0,1,1,0.45,False,False,True,True,0.217,0.217,True
399222,399222,399222.0,0.0,0.6,0.65,0.0,1,1,0.45,False,False,True,True,0.234,0.234,True
399223,399223,399223.0,0.0,0.6,0.7,0.0,1,1,0.45,False,False,True,True,0.25,0.25,True
399224,399224,399224.0,0.0,0.6,0.75,0.0,1,1,0.45,False,False,True,True,0.263,0.263,True
399225,399225,399225.0,0.0,0.6,0.8,0.0,1,1,0.45,False,False,True,True,0.275,0.275,True
399226,399226,399226.0,0.0,0.6,0.85,0.0,1,1,0.45,False,False,True,True,0.285,0.285,True
399227,399227,399227.0,0.0,0.6,0.9,0.0,1,1,0.45,False,False,True,True,0.294,0.294,True
399228,399228,399228.0,0.0,0.6,0.95,0.0,1,1,0.45,False,False,True,True,0.302,0.302,True
399229,399229,399229.0,0.0,0.6,1.0,0.0,1,1,0.45,False,False,True,True,0.31,0.31,True
399237,399237,399237.0,0.0,0.6,0.45,0.05,1,1,0.45,False,False,True,True,0.05,0.05,True
399238,399238,399238.0,0.0,0.6,0.5,0.05,1,1,0.45,False,False,True,True,0.15,0.15,True
399239,399239,399239.0,0.0,0.6,0.55,0.05,1,1,0.45,False,False,True,True,0.21,0.21,True
399240,399240,399240.0,0.0,0.6,0.6,0.05,1,1,0.45,False,False,True,True,0.2,0.2,True
399241,399241,399241.0,0.0,0.6,0.65,0.05,1,1,0.45,False,False,True,True,0.19,0.19,True
399242,399242,399242.0,0.0,0.6,0.7,0.05,1,1,0.45,False,False,True,True,0.18,0.18,True
399243,399243,399243.0,0.0,0.6,0.75,0.05,1,1,0.45,False,False,True,True,0.17,0.17,True
399244,399244,399244.0,0.0,0.6,0.8,0.05,1,1,0.45,False,False,True,True,0.196,0.196,True
399245,399245,399245.0,0.0,0.6,0.85,0.05,1,1,0.45,False,False,True,True,0.217,0.217,True
399246,399246,399246.0,0.0,0.6,0.9,0.05,1,1,0.45,False,False,True,True,0.234,0.234,True
399247,399247,399247.0,0.0,0.6,0.95,0.05,1,1,0.45,False,False,True,True,0.25,0.25,True
399248,399248,399248.0,0.0,0.6,1.0,0.05,1,1,0.45,False,False,True,True,0.263,0.263,True
399255,399255,399255.0,0.0,0.6,0.45,0.1,1,1,0.45,False,False,True,True,0.117,0.117,True
399256,399256,399256.0,0.0,0.6,0.5,0.1,1,1,0.45,False,False,True,True,0.2,0.2,True
399257,399257,399257.0,0.0,0.6,0.55,0.1,1,1,0.45,False,False,True,True,0.188,0.188,True
399258,399258,399258.0,0.0,0.6,0.6,0.1,1,1,0.45,False,False,True,True,0.175,0.175,True
399259,399259,399259.0,0.0,0.6,0.65,0.1,1,1,0.45,False,False,True,True,0.162,0.162,True
399260,399260,399260.0,0.0,0.6,0.7,0.1,1,1,0.45,False,False,True,True,0.15,0.15,True
399261,399261,399261.0,0.0,0.6,0.75,0.1,1,1,0.45,False,False,True,True,0.138,0.138,True
399262,399262,399262.0,0.0,0.6,0.8,0.1,1,1,0.45,False,False,True,True,0.125,0.125,True
399263,399263,399263.0,0.0,0.6,0.85,0.1,1,1,0.45,False,False,True,True,0.112,0.112,True
399264,399264,399264.0,0.0,0.6,0.9,0.1,1,1,0.45,False,False,True,True,0.1,0.1,True
399265,399265,399265.0,0.0,0.6,0.95,0.1,1,1,0.45,False,False,True,True,0.139,0.139,True
399266,399266,399266.0,0.0,0.6,1.0,0.1,1,1,0.45,False,False,True,True,0.17,0.17,True
399271,399271,399271.0,0.0,0.6,0.4,0.15,1,1,0.45,False,False,True,True,0.05,0.05,True
399272,399272,399272.0,0.0,0.6,0.45,0.15,1,1,0.45,False,False,True,True,0.183,0.183,True
399273,399273,399273.0,0.0,0.6,0.5,0.15,1,1,0.45,False,False,True,True,0.167,0.167,True
399274,399274,399274.0,0.0,0.6,0.55,0.15,1,1,0.45,False,False,True,True,0.15,0.15,True
399275,399275,399275.0,0.0,0.6,0.6,0.15,1,1,0.45,False,False,True,True,0.133,0.133,True
399276,399276,399276.0,0.0,0.6,0.65,0.15,1,1,0.45,False,False,True,True,0.117,0.117,True
399277,399277,399277.0,0.0,0.6,0.7,0.15,1,1,0.45,False,False,True,True,0.1,0.1,True
399278,399278,399278.0,0.0,0.6,0.75,0.15,1,1,0.45,False,False,True,True,0.083,0.083,True
399279,399279,399279.0,0.0,0.6,0.8,0.15,1,1,0.45,False,False,True,True,0.067,0.067,True
399280,399280,399280.0,0.0,0.6,0.85,0.15,1,1,0.45,False,False,True,True,0.05,0.05,True
399281,399281,399281.0,0.0,0.6,0.9,0.15,1,1,0.45,False,False,True,True,0.033,0.033,True
399282,399282,399282.0,0.0,0.6,0.95,0.15,1,1,0.45,False,False,True,True,0.017,0.017,True
399287,399287,399287.0,0.0,0.6,0.4,0.2,1,1,0.45,False,False,True,True,0.15,0.15,True
399288,399288,399288.0,0.0,0.6,0.45,0.2,1,1,0.45,False,False,True,True,0.125,0.125,True
399289,399289,399289.0,0.0,0.6,0.5,0.2,1,1,0.45,False,False,True,True,0.1,0.1,True
399290,399290,399290.0,0.0,0.6,0.55,0.2,1,1,0.45,False,False,True,True,0.075,0.075,True
399291,399291,399291.0,0.0,0.6,0.6,0.2,1,1,0.45,False,False,True,True,0.05,0.05,True
399292,399292,399292.0,0.0,0.6,0.65,0.2,1,1,0.45,False,False,True,True,0.025,0.025,True
399301,399301,399301.0,0.0,0.6,0.35,0.25,1,1,0.45,False,False,True,True,0.15,0.15,True
399429,399429,399429.0,0.0,0.65,0.5,0.0,1,1,0.45,False,False,True,True,0.064,0.064,True
399430,399430,399430.0,0.0,0.65,0.55,0.0,1,1,0.45,False,False,True,True,0.15,0.15,True
399431,399431,399431.0,0.0,0.65,0.6,0.0,1,1,0.45,False,False,True,True,0.204,0.204,True
